"","area_m","green_zone_part","indust_part","preschool_quota","school_education_centers_raion","school_education_centers_top_20_raion","healthcare_centers_raion","university_top_20_raion","sport_objects_raion","culture_objects_top_25","culture_objects_top_25_raion","shopping_centers_raion","oil_chemistry_raion","radiation_raion","big_market_raion","ekder_male","X16_29_female","build_count_block","build_count_frame","build_count_monolith","build_count_mix"
"20076",6377883.078,0.017855768,0.333891544,4266,6,0,0,0,7,"no",0,0,"no","no","no",8782,8640,78,0,4,0
"20077",9249237.174,0.374067926,0,4116,5,0,3,0,1,"no",0,5,"no","no","no",12538,5743,50,1,9,0
"20078",5293464.965,0.023464016,0.195781053,2279,8,1,3,0,2,"no",0,2,"no","no","no",5130,11561,71,0,4,0
"20079",66772450.69,0.336176896,0.072157581,2854,0,0,0,0,1,"no",0,0,"no","no","yes",583,1381,42,0,6,0
"20080",8087656.379,0.048011029,0.007658515,3318,10,0,3,1,24,"yes",1,19,"no","yes","no",9567,12162,70,1,19,3
"20081",7462269.563,0.387099854,0.007720282,3648,6,0,0,0,4,"no",0,4,"no","no","no",11931,8842,14,0,2,0
"20082",17881913.61,0.260652636,0.133215333,5153,13,0,3,0,13,"no",0,4,"no","yes","yes",9536,9590,58,0,4,0
"20083",9629358.472,0.343753988,0.23861713,1522,5,0,3,0,18,"no",0,6,"no","yes","no",4692,12348,26,7,7,1
"20084",8398460.622,0.015233744,0.037316452,3240,9,0,4,2,25,"no",0,10,"no","yes","no",8563,2581,48,0,16,1
"20085",11638050.15,0.068202173,0.042031587,3240,9,0,2,1,29,"yes",3,5,"no","yes","no",10594,5350,99,1,33,1
"20086",3875439.354,0.100505636,0.219006007,3062,4,0,1,0,3,"no",0,4,"no","no","no",6400,6556,39,0,7,0
"20087",25536296.81,0.496315283,0.007122317,2854,0,0,0,0,0,"no",0,1,"no","no","no",244,1762,42,0,6,0
"20088",52351766.54,0.070662054,0.035145267,4050,8,0,0,0,5,"no",0,3,"no","yes","no",11024,7388,68,14,21,1
"20089",66772450.69,0.336176896,0.072157581,2854,0,0,0,0,1,"no",0,0,"no","no","yes",583,1381,42,0,6,0
"20090",15045565.2,0.637398943,0.006076152,1313,6,0,6,0,16,"no",0,6,"no","yes","no",7961,12863,85,3,13,0
"20091",6206098.885,0.12812331,0.089039719,2881,5,0,0,0,10,"no",0,11,"no","no","no",6881,14184,24,0,3,0
"20092",4395332.782,0.063755213,0.038692987,2215,4,0,2,0,7,"no",0,5,"no","yes","no",7105,9353,108,0,4,0
"20093",25536296.81,0.496315283,0.007122317,2854,0,0,0,0,0,"no",0,1,"no","no","no",244,1762,42,0,6,0
"20094",148701635.4,0.670839782,0.005767451,2854,0,0,0,0,0,"no",0,0,"no","no","no",374,811,42,0,6,0
"20095",8889466.752,0.579644597,0,3617,6,0,2,0,6,"no",0,8,"no","no","no",4233,10359,4,0,1,0
"20096",4808269.831,0.112559644,0.118537385,1463,7,0,1,0,5,"no",0,0,"no","yes","no",7609,10356,59,0,4,0
"20097",10416574.64,0.146446907,0.197367951,1135,2,0,0,0,1,"no",0,1,"no","no","no",841,13197,9,2,6,0
"20098",7462269.563,0.387099854,0.007720282,3648,6,0,0,0,4,"no",0,4,"no","no","no",11931,8842,14,0,2,0
"20099",148701635.4,0.670839782,0.005767451,2854,0,0,0,0,0,"no",0,0,"no","no","no",374,811,42,0,6,0
"20100",11391678.48,0.055643565,0.243204519,2395,5,0,0,0,0,"no",0,0,"no","no","no",948,28468,3,0,2,0
"20101",6206098.885,0.12812331,0.089039719,2881,5,0,0,0,10,"no",0,11,"no","no","no",6881,14184,24,0,3,0
"20102",10071560.22,0.048790576,0,165,8,1,5,1,23,"yes",2,5,"no","yes","no",8775,7362,19,0,48,1
"20103",18036436.51,0.232080423,0.111627393,3397,5,0,2,0,18,"no",0,3,"no","yes","no",11944,14526,208,61,49,0
"20104",11638050.15,0.068202173,0.042031587,3240,9,0,2,1,29,"yes",3,5,"no","yes","no",10594,5350,99,1,33,1
"20105",16861532.79,0.069670879,0.130617806,4182,6,0,1,0,12,"no",0,9,"no","yes","no",8173,14145,64,1,8,0
"20106",11754772.16,0.188712765,0.090799103,10175,14,0,5,0,16,"no",0,15,"no","no","no",12303,18008,3,0,17,0
"20107",11324091.93,0.083809588,0.371148999,3953,5,0,2,0,4,"no",0,5,"no","no","no",6180,15247,43,79,16,5
"20108",7963518.819,0.126499246,0.161975568,2854,5,0,3,0,11,"no",0,7,"no","yes","no",8001,16371,44,0,9,0
"20109",12583535.69,0.194702869,0.069753361,6839,10,0,1,0,17,"no",0,11,"no","no","no",9083,1842,9,12,50,2
"20110",4190070.548,0.051566848,0.034331497,3064,7,0,0,0,5,"no",0,4,"no","no","no",7003,15726,191,0,0,0
"20111",66772450.69,0.336176896,0.072157581,2854,0,0,0,0,1,"no",0,0,"no","no","yes",583,1381,42,0,6,0
"20112",6206098.885,0.12812331,0.089039719,2881,5,0,0,0,10,"no",0,11,"no","no","no",6881,14184,24,0,3,0
"20113",148701635.4,0.670839782,0.005767451,2854,0,0,0,0,0,"no",0,0,"no","no","no",374,811,42,0,6,0
"20114",18445806.5,0.030696593,0.428825818,2936,5,0,0,0,4,"no",0,2,"no","yes","no",6654,4404,53,0,5,1
"20115",5646405.14,0.258663383,0.101872465,2703,5,0,3,0,4,"no",0,3,"no","yes","no",5511,7679,9,47,13,2
"20116",7878765.473,0.05707006,0.211401214,2854,0,0,0,0,0,"no",0,1,"no","no","no",2090,3818,0,0,0,0
"20117",15045565.2,0.637398943,0.006076152,1313,6,0,6,0,16,"no",0,6,"no","yes","no",7961,12863,85,3,13,0
"20118",11391678.48,0.055643565,0.243204519,2395,5,0,0,0,0,"no",0,0,"no","no","no",948,28468,3,0,2,0
"20119",66772450.69,0.336176896,0.072157581,2854,0,0,0,0,1,"no",0,0,"no","no","yes",583,1381,42,0,6,0
"20120",6050064.566,0.16752567,0.093442564,2372,8,0,2,1,11,"no",0,4,"no","yes","no",5579,8437,38,0,9,0
"20121",4708040.47,0.271701516,0.31019913,2080,4,0,0,0,0,"no",0,0,"no","no","no",2911,10896,23,0,16,0
"20122",9282438.657,0.153279465,0.127375905,3844,7,0,3,0,3,"no",0,9,"no","no","no",9229,12299,41,0,1,0
"20123",10053051.74,0.096270197,0.300322518,5088,4,0,1,0,10,"no",0,9,"no","yes","no",12703,6229,35,0,5,0
"20124",17881913.61,0.260652636,0.133215333,5153,13,0,3,0,13,"no",0,4,"no","yes","yes",9536,9590,58,0,4,0
"20125",7759253.984,0.278314608,0.148903891,1065,3,0,3,0,3,"no",0,2,"no","no","no",2305,3845,26,0,10,0
"20126",4395332.782,0.063755213,0.038692987,2215,4,0,2,0,7,"no",0,5,"no","yes","no",7105,9353,108,0,4,0
"20127",25536296.81,0.496315283,0.007122317,2854,0,0,0,0,0,"no",0,1,"no","no","no",244,1762,42,0,6,0
"20128",3879802.193,0.157331846,0.232205084,2200,4,1,0,0,4,"no",0,3,"no","no","no",5743,3864,41,0,7,0
"20129",6982964.492,0.348985814,0,3422,7,1,2,0,6,"no",0,5,"no","yes","no",9321,8765,72,4,5,0
"20130",8659075.461,0.416866452,0.069660344,3107,9,0,1,0,8,"no",0,2,"no","yes","no",11500,160956,104,0,7,0
"20131",40366999.51,0.492839845,0.075778755,2854,0,0,0,0,3,"no",0,2,"no","no","no",1331,727,0,0,0,0
"20132",5234028.171,0.044073572,0.200146802,1037,3,0,2,0,9,"no",0,0,"no","yes","no",5092,142797,72,0,0,0
"20133",6982964.492,0.348985814,0,3422,7,1,2,0,6,"no",0,5,"no","yes","no",9321,8765,72,4,5,0
"20134",5264733.751,0.184282943,0.050755569,3082,4,0,0,0,10,"no",0,1,"no","no","no",6668,11620,58,0,14,0
"20135",7887684.174,0.222646321,0.188783766,2707,4,0,0,0,10,"no",0,1,"no","no","no",7471,10235,58,0,6,0
"20136",5540725.595,0.268177191,0,748,6,2,0,0,6,"no",0,4,"no","yes","no",7480,14688,22,0,7,0
"20137",11391678.48,0.055643565,0.243204519,2395,5,0,0,0,0,"no",0,0,"no","no","no",948,28468,3,0,2,0
"20138",4662813.069,0.109947031,0.050272014,2058,6,1,0,1,4,"no",0,3,"no","no","no",6156,119309,31,0,12,0
"20139",5586342.585,0.086219843,0.040242764,1820,3,1,3,0,9,"no",0,1,"no","no","no",7717,5609,73,0,7,0
"20140",7587523.226,0.398794394,0,3420,6,0,0,0,3,"no",0,5,"no","yes","yes",6281,9457,1,0,5,0
"20141",52995275.39,0.349935291,0.011654127,2854,0,0,0,0,0,"no",0,0,"no","no","no",847,2169,42,0,6,0
"20142",7506452.02,0.007670134,0.486245621,852,3,0,0,0,7,"no",0,6,"no","yes","no",2608,2522,24,0,2,0
"20143",7307410.574,0.065444314,7.81528e-05,1874,4,1,3,2,29,"yes",10,23,"no","yes","no",6644,11989,19,4,25,1
"20144",35747947.91,0.548991609,0.034656082,2854,0,0,0,0,0,"no",0,0,"no","no","no",156,292,42,0,6,0
"20145",25536296.81,0.496315283,0.007122317,2854,0,0,0,0,0,"no",0,1,"no","no","no",244,1762,42,0,6,0
"20146",3292112.223,0.063747248,0.092290642,2757,5,0,1,0,3,"no",0,2,"no","no","no",5955,5045,97,0,13,0
"20147",5391434.257,0.079151397,0,3092,5,0,0,2,4,"no",0,2,"no","yes","no",8485,7719,223,0,8,0
"20148",5467178.309,0.055779365,0.1363303,1944,5,0,3,0,6,"no",0,6,"no","yes","no",7633,11471,130,0,18,0
"20149",11324091.93,0.083809588,0.371148999,3953,5,0,2,0,4,"no",0,5,"no","no","no",6180,15247,43,79,16,5
"20150",9249237.174,0.374067926,0,4116,5,0,3,0,1,"no",0,5,"no","no","no",12538,5743,50,1,9,0
"20151",8841267.454,0.127511955,0.307466659,2646,6,0,2,0,3,"no",0,5,"no","no","no",7943,10483,101,0,2,0
"20152",6407578.1,0.189727117,6.99893e-05,5001,5,0,1,0,7,"no",0,16,"no","no","no",10580,8083,25,0,2,0
"20153",10053051.74,0.096270197,0.300322518,5088,4,0,1,0,10,"no",0,9,"no","yes","no",12703,6229,35,0,5,0
"20154",4787424.272,0.03845587,0.122090347,3272,6,0,4,0,7,"no",0,0,"no","no","no",6980,9174,101,0,11,0
"20155",11754772.16,0.188712765,0.090799103,10175,14,0,5,0,16,"no",0,15,"no","no","no",12303,18008,3,0,17,0
"20156",4441296.195,0.137975734,0.178916796,2057,2,0,1,0,4,"no",0,5,"no","no","no",3460,3715,58,0,0,0
"20157",35747947.91,0.548991609,0.034656082,2854,0,0,0,0,0,"no",0,0,"no","no","no",156,292,42,0,6,0
"20158",11275073.5,0.331075802,0.000991363,3587,9,2,1,1,14,"no",0,9,"no","yes","no",9871,13371,13,0,18,0
"20159",8591335.051,0.058543047,0.025609157,4249,7,0,3,0,6,"no",0,1,"no","no","no",4780,13334,13,83,18,8
"20160",14795571.25,0.308056827,0.050900058,4519,6,0,2,0,8,"no",0,3,"no","yes","no",9206,194701,52,0,3,0
"20161",35747947.91,0.548991609,0.034656082,2854,0,0,0,0,0,"no",0,0,"no","no","no",156,292,42,0,6,0
"20162",18445806.5,0.030696593,0.428825818,2936,5,0,0,0,4,"no",0,2,"no","yes","no",6654,4404,53,0,5,1
"20163",66772450.69,0.336176896,0.072157581,2854,0,0,0,0,1,"no",0,0,"no","no","yes",583,1381,42,0,6,0
"20164",26155137.04,0.137846204,0.041116354,11926,13,1,1,0,13,"no",0,4,"no","no","no",7410,10230,173,19,116,5
"20165",18800000.1,0.169625419,0.019508796,903,8,0,5,1,12,"yes",1,5,"no","yes","no",8989,8196,78,0,38,0
"20166",5467178.309,0.055779365,0.1363303,1944,5,0,3,0,6,"no",0,6,"no","yes","no",7633,11471,130,0,18,0
"20167",7887684.174,0.222646321,0.188783766,2707,4,0,0,0,10,"no",0,1,"no","no","no",7471,10235,58,0,6,0
"20168",25536296.81,0.496315283,0.007122317,2854,0,0,0,0,0,"no",0,1,"no","no","no",244,1762,42,0,6,0
"20169",10046857.44,0.071056234,0.246031548,3150,5,0,3,1,7,"no",0,3,"no","yes","no",4819,14342,4,0,3,0
"20170",7307410.574,0.065444314,7.81528e-05,1874,4,1,3,2,29,"yes",10,23,"no","yes","no",6644,11989,19,4,25,1
"20171",9589336.912,0.372602044,0.049637257,3119,8,0,1,0,6,"yes",1,3,"no","no","no",9266,7593,83,0,4,0
"20172",10053051.74,0.096270197,0.300322518,5088,4,0,1,0,10,"no",0,9,"no","yes","no",12703,6229,35,0,5,0
"20173",4512002.453,0.128162441,0.015016892,1525,3,0,0,1,14,"no",0,8,"no","no","no",5873,5001,41,0,16,0
"20174",4808269.831,0.112559644,0.118537385,1463,7,0,1,0,5,"no",0,0,"no","yes","no",7609,10356,59,0,4,0
"20175",25536296.81,0.496315283,0.007122317,2854,0,0,0,0,0,"no",0,1,"no","no","no",244,1762,42,0,6,0
"20176",21494094.8,0.262459141,0.017647053,2854,0,0,0,0,0,"no",0,0,"no","no","no",435,950,42,0,6,0
"20177",7632939.805,0.051843748,0.43788524,1503,3,0,0,0,3,"no",0,5,"no","yes","no",4371,8340,55,0,12,0
"20178",5540725.595,0.268177191,0,748,6,2,0,0,6,"no",0,4,"no","yes","no",7480,14688,22,0,7,0
"20179",10842309.74,0.06217241,0.161531741,5278,6,0,2,0,4,"no",0,4,"no","no","no",4222,24306,8,11,9,4
"20180",11324091.93,0.083809588,0.371148999,3953,5,0,2,0,4,"no",0,5,"no","no","no",6180,15247,43,79,16,5
"20181",9629358.472,0.343753988,0.23861713,1522,5,0,3,0,18,"no",0,6,"no","yes","no",4692,12348,26,7,7,1
"20182",8398460.622,0.015233744,0.037316452,3240,9,0,4,2,25,"no",0,10,"no","yes","no",8563,2581,48,0,16,1
"20183",5361326.947,0.197068419,0.036122292,1926,4,0,1,0,11,"no",0,1,"no","yes","no",6799,6828,52,0,2,0
"20184",7462269.563,0.387099854,0.007720282,3648,6,0,0,0,4,"no",0,4,"no","no","no",11931,8842,14,0,2,0
"20185",10518366.87,0.334905313,0.012338886,3494,7,0,2,0,7,"no",0,4,"no","no","no",10307,10571,45,0,2,0
"20186",118663840.1,0.551882581,0.014072961,2854,0,0,0,0,0,"no",0,0,"no","no","no",457,556,1,0,0,0
"20187",7905261.321,0.014925117,0.319809354,643,4,0,5,1,14,"no",0,8,"no","yes","no",6551,8609,94,0,7,0
"20188",11391678.48,0.055643565,0.243204519,2395,5,0,0,0,0,"no",0,0,"no","no","no",948,28468,3,0,2,0
"20189",7887684.174,0.222646321,0.188783766,2707,4,0,0,0,10,"no",0,1,"no","no","no",7471,10235,58,0,6,0
"20190",11391678.48,0.055643565,0.243204519,2395,5,0,0,0,0,"no",0,0,"no","no","no",948,28468,3,0,2,0
"20191",4808269.831,0.112559644,0.118537385,1463,7,0,1,0,5,"no",0,0,"no","yes","no",7609,10356,59,0,4,0
"20192",11391678.48,0.055643565,0.243204519,2395,5,0,0,0,0,"no",0,0,"no","no","no",948,28468,3,0,2,0
"20193",40366999.51,0.492839845,0.075778755,2854,0,0,0,0,3,"no",0,2,"no","no","no",1331,727,0,0,0,0
"20194",7462269.563,0.387099854,0.007720282,3648,6,0,0,0,4,"no",0,4,"no","no","no",11931,8842,14,0,2,0
"20195",10842309.74,0.06217241,0.161531741,5278,6,0,2,0,4,"no",0,4,"no","no","no",4222,24306,8,11,9,4
"20196",10842309.74,0.06217241,0.161531741,5278,6,0,2,0,4,"no",0,4,"no","no","no",4222,24306,8,11,9,4
"20197",5234028.171,0.044073572,0.200146802,1037,3,0,2,0,9,"no",0,0,"no","yes","no",5092,142797,72,0,0,0
"20198",66772450.69,0.336176896,0.072157581,2854,0,0,0,0,1,"no",0,0,"no","no","yes",583,1381,42,0,6,0
"20199",12495435.25,0.027650988,0.341071945,2235,9,0,3,0,12,"no",0,11,"no","no","no",6708,12527,47,0,3,0
"20200",4048456.782,0.001879375,0.327018035,627,5,0,1,0,15,"no",0,0,"no","no","no",3345,7863,16,0,0,0
"20201",9282438.657,0.153279465,0.127375905,3844,7,0,3,0,3,"no",0,9,"no","no","no",9229,12299,41,0,1,0
"20202",10842309.74,0.06217241,0.161531741,5278,6,0,2,0,4,"no",0,4,"no","no","no",4222,24306,8,11,9,4
"20203",8568431.188,0.063647724,0.236108458,2354,4,0,3,0,14,"no",0,10,"no","no","no",3943,7626,38,3,34,0
"20204",52351766.54,0.070662054,0.035145267,4050,8,0,0,0,5,"no",0,3,"no","yes","no",11024,7388,68,14,21,1
"20205",3294351.983,0.024332829,0.298204575,857,3,0,1,0,2,"no",0,3,"no","yes","no",3675,9720,24,0,1,0
"20206",4787424.272,0.03845587,0.122090347,3272,6,0,4,0,7,"no",0,0,"no","no","no",6980,9174,101,0,11,0
"20207",6206098.885,0.12812331,0.089039719,2881,5,0,0,0,10,"no",0,11,"no","no","no",6881,14184,24,0,3,0
"20208",25536296.81,0.496315283,0.007122317,2854,0,0,0,0,0,"no",0,1,"no","no","no",244,1762,42,0,6,0
"20209",8993640.418,0.066940871,0.306977489,1768,4,0,5,1,12,"no",0,7,"no","yes","no",6371,13386,68,1,0,0
"20210",7963518.819,0.126499246,0.161975568,2854,5,0,3,0,11,"no",0,7,"no","yes","no",8001,16371,44,0,9,0
"20211",18800000.1,0.169625419,0.019508796,903,8,0,5,1,12,"yes",1,5,"no","yes","no",8989,8196,78,0,38,0
"20212",14795571.25,0.308056827,0.050900058,4519,6,0,2,0,8,"no",0,3,"no","yes","no",9206,194701,52,0,3,0
"20213",52995275.39,0.349935291,0.011654127,2854,0,0,0,0,0,"no",0,0,"no","no","no",847,2169,42,0,6,0
"20214",13089795.79,0.183968555,0.150817539,922,4,0,4,0,10,"no",0,5,"no","yes","no",4107,22101,17,0,58,0
"20215",26155137.04,0.137846204,0.041116354,11926,13,1,1,0,13,"no",0,4,"no","no","no",7410,10230,173,19,116,5
"20216",8659075.461,0.416866452,0.069660344,3107,9,0,1,0,8,"no",0,2,"no","yes","no",11500,160956,104,0,7,0
"20217",4579593.033,0.040431201,0.21843974,1988,2,0,4,0,4,"no",0,7,"no","no","yes",5200,10771,18,0,7,0
"20218",3799999.352,0.232655892,0.149666373,1838,3,0,4,0,6,"no",0,1,"no","yes","no",5104,12050,49,0,7,0
"20219",12583535.69,0.194702869,0.069753361,6839,10,0,1,0,17,"no",0,11,"no","no","no",9083,1842,9,12,50,2
"20220",8398460.622,0.015233744,0.037316452,3240,9,0,4,2,25,"no",0,10,"no","yes","no",8563,2581,48,0,16,1
"20221",4808269.831,0.112559644,0.118537385,1463,7,0,1,0,5,"no",0,0,"no","yes","no",7609,10356,59,0,4,0
"20222",11391678.48,0.055643565,0.243204519,2395,5,0,0,0,0,"no",0,0,"no","no","no",948,28468,3,0,2,0
"20223",4441296.195,0.137975734,0.178916796,2057,2,0,1,0,4,"no",0,5,"no","no","no",3460,3715,58,0,0,0
"20224",66772450.69,0.336176896,0.072157581,2854,0,0,0,0,1,"no",0,0,"no","no","yes",583,1381,42,0,6,0
"20225",8841267.454,0.127511955,0.307466659,2646,6,0,2,0,3,"no",0,5,"no","no","no",7943,10483,101,0,2,0
"20226",14795571.25,0.308056827,0.050900058,4519,6,0,2,0,8,"no",0,3,"no","yes","no",9206,194701,52,0,3,0
"20227",5293464.965,0.023464016,0.195781053,2279,8,1,3,0,2,"no",0,2,"no","no","no",5130,11561,71,0,4,0
"20228",17881913.61,0.260652636,0.133215333,5153,13,0,3,0,13,"no",0,4,"no","yes","yes",9536,9590,58,0,4,0
"20229",12583535.69,0.194702869,0.069753361,6839,10,0,1,0,17,"no",0,11,"no","no","no",9083,1842,9,12,50,2
"20230",12495435.25,0.027650988,0.341071945,2235,9,0,3,0,12,"no",0,11,"no","no","no",6708,12527,47,0,3,0
"20231",8087656.379,0.048011029,0.007658515,3318,10,0,3,1,24,"yes",1,19,"no","yes","no",9567,12162,70,1,19,3
"20232",148701635.4,0.670839782,0.005767451,2854,0,0,0,0,0,"no",0,0,"no","no","no",374,811,42,0,6,0
"20233",6377883.078,0.017855768,0.333891544,4266,6,0,0,0,7,"no",0,0,"no","no","no",8782,8640,78,0,4,0
"20234",21494094.8,0.262459141,0.017647053,2854,0,0,0,0,0,"no",0,0,"no","no","no",435,950,42,0,6,0
"20235",4602089.659,0.114157061,0,3909,5,0,0,0,5,"no",0,5,"no","no","no",9277,5490,25,0,1,0
"20236",66772450.69,0.336176896,0.072157581,2854,0,0,0,0,1,"no",0,0,"no","no","yes",583,1381,42,0,6,0
"20237",7759253.984,0.278314608,0.148903891,1065,3,0,3,0,3,"no",0,2,"no","no","no",2305,3845,26,0,10,0
"20238",25536296.81,0.496315283,0.007122317,2854,0,0,0,0,0,"no",0,1,"no","no","no",244,1762,42,0,6,0
"20239",11324091.93,0.083809588,0.371148999,3953,5,0,2,0,4,"no",0,5,"no","no","no",6180,15247,43,79,16,5
"20240",40366999.51,0.492839845,0.075778755,2854,0,0,0,0,3,"no",0,2,"no","no","no",1331,727,0,0,0,0
"20241",4662813.069,0.109947031,0.050272014,2058,6,1,0,1,4,"no",0,3,"no","no","no",6156,119309,31,0,12,0
"20242",5586342.585,0.086219843,0.040242764,1820,3,1,3,0,9,"no",0,1,"no","no","no",7717,5609,73,0,7,0
"20243",11324091.93,0.083809588,0.371148999,3953,5,0,2,0,4,"no",0,5,"no","no","no",6180,15247,43,79,16,5
"20244",66772450.69,0.336176896,0.072157581,2854,0,0,0,0,1,"no",0,0,"no","no","yes",583,1381,42,0,6,0
"20245",14286990.83,0.389353565,0.194489265,5041,7,0,3,0,5,"no",0,5,"no","yes","no",12424,1429,88,0,8,0
"20246",7307410.574,0.065444314,7.81528e-05,1874,4,1,3,2,29,"yes",10,23,"no","yes","no",6644,11989,19,4,25,1
"20247",7887684.174,0.222646321,0.188783766,2707,4,0,0,0,10,"no",0,1,"no","no","no",7471,10235,58,0,6,0
"20248",52995275.39,0.349935291,0.011654127,2854,0,0,0,0,0,"no",0,0,"no","no","no",847,2169,42,0,6,0
"20249",10842309.74,0.06217241,0.161531741,5278,6,0,2,0,4,"no",0,4,"no","no","no",4222,24306,8,11,9,4
"20250",25536296.81,0.496315283,0.007122317,2854,0,0,0,0,0,"no",0,1,"no","no","no",244,1762,42,0,6,0
"20251",25536296.81,0.496315283,0.007122317,2854,0,0,0,0,0,"no",0,1,"no","no","no",244,1762,42,0,6,0
"20252",7878765.473,0.05707006,0.211401214,2854,0,0,0,0,0,"no",0,1,"no","no","no",2090,3818,0,0,0,0
"20253",10842309.74,0.06217241,0.161531741,5278,6,0,2,0,4,"no",0,4,"no","no","no",4222,24306,8,11,9,4
"20254",26155137.04,0.137846204,0.041116354,11926,13,1,1,0,13,"no",0,4,"no","no","no",7410,10230,173,19,116,5
"20255",66772450.69,0.336176896,0.072157581,2854,0,0,0,0,1,"no",0,0,"no","no","yes",583,1381,42,0,6,0
"20256",7811375.434,0.127002383,0.135649789,2627,5,0,3,0,11,"no",0,11,"no","yes","no",11958,11748,44,0,3,0
"20257",7307410.574,0.065444314,7.81528e-05,1874,4,1,3,2,29,"yes",10,23,"no","yes","no",6644,11989,19,4,25,1
"20258",8889466.752,0.579644597,0,3617,6,0,2,0,6,"no",0,8,"no","no","no",4233,10359,4,0,1,0
"20259",7878765.473,0.05707006,0.211401214,2854,0,0,0,0,0,"no",0,1,"no","no","no",2090,3818,0,0,0,0
"20260",26155137.04,0.137846204,0.041116354,11926,13,1,1,0,13,"no",0,4,"no","no","no",7410,10230,173,19,116,5
"20261",6377883.078,0.017855768,0.333891544,4266,6,0,0,0,7,"no",0,0,"no","no","no",8782,8640,78,0,4,0
"20262",11391678.48,0.055643565,0.243204519,2395,5,0,0,0,0,"no",0,0,"no","no","no",948,28468,3,0,2,0
"20263",52351766.54,0.070662054,0.035145267,4050,8,0,0,0,5,"no",0,3,"no","yes","no",11024,7388,68,14,21,1
"20264",12583535.69,0.194702869,0.069753361,6839,10,0,1,0,17,"no",0,11,"no","no","no",9083,1842,9,12,50,2
"20265",16315230.22,0.375973778,0.07542368,2854,0,0,0,0,3,"no",0,0,"no","no","no",2903,15808,0,0,0,0
"20266",7798452.185,0.199430788,0.081943463,485,7,0,1,0,10,"no",0,4,"no","yes","no",6300,2319,5,0,4,0
"20267",27456466.68,0.852922841,0.086885265,725,3,0,0,0,1,"no",0,0,"no","no","no",2629,13919,39,0,0,0
"20268",15045565.2,0.637398943,0.006076152,1313,6,0,6,0,16,"no",0,6,"no","yes","no",7961,12863,85,3,13,0
"20269",9629358.472,0.343753988,0.23861713,1522,5,0,3,0,18,"no",0,6,"no","yes","no",4692,12348,26,7,7,1
"20270",66772450.69,0.336176896,0.072157581,2854,0,0,0,0,1,"no",0,0,"no","no","yes",583,1381,42,0,6,0
"20271",10320473.23,0.523439075,0.042307271,933,5,0,3,0,17,"no",0,6,"no","no","no",5351,9360,23,0,12,1
"20272",8659075.461,0.416866452,0.069660344,3107,9,0,1,0,8,"no",0,2,"no","yes","no",11500,160956,104,0,7,0
"20273",7307410.574,0.065444314,7.81528e-05,1874,4,1,3,2,29,"yes",10,23,"no","yes","no",6644,11989,19,4,25,1
"20274",7307410.574,0.065444314,7.81528e-05,1874,4,1,3,2,29,"yes",10,23,"no","yes","no",6644,11989,19,4,25,1
"20275",11638050.15,0.068202173,0.042031587,3240,9,0,2,1,29,"yes",3,5,"no","yes","no",10594,5350,99,1,33,1
"20276",66772450.69,0.336176896,0.072157581,2854,0,0,0,0,1,"no",0,0,"no","no","yes",583,1381,42,0,6,0
"20277",6377883.078,0.017855768,0.333891544,4266,6,0,0,0,7,"no",0,0,"no","no","no",8782,8640,78,0,4,0
"20278",11391678.48,0.055643565,0.243204519,2395,5,0,0,0,0,"no",0,0,"no","no","no",948,28468,3,0,2,0
"20279",17881913.61,0.260652636,0.133215333,5153,13,0,3,0,13,"no",0,4,"no","yes","yes",9536,9590,58,0,4,0
"20280",25536296.81,0.496315283,0.007122317,2854,0,0,0,0,0,"no",0,1,"no","no","no",244,1762,42,0,6,0
"20281",5391434.257,0.079151397,0,3092,5,0,0,2,4,"no",0,2,"no","yes","no",8485,7719,223,0,8,0
"20282",3998216.265,0.258712472,0.014423114,1094,1,0,0,0,2,"no",0,3,"no","no","no",3963,16598,102,0,1,0
"20283",11391678.48,0.055643565,0.243204519,2395,5,0,0,0,0,"no",0,0,"no","no","no",948,28468,3,0,2,0
"20284",40366999.51,0.492839845,0.075778755,2854,0,0,0,0,3,"no",0,2,"no","no","no",1331,727,0,0,0,0
"20285",40366999.51,0.492839845,0.075778755,2854,0,0,0,0,3,"no",0,2,"no","no","no",1331,727,0,0,0,0
"20286",25536296.81,0.496315283,0.007122317,2854,0,0,0,0,0,"no",0,1,"no","no","no",244,1762,42,0,6,0
"20287",6206098.885,0.12812331,0.089039719,2881,5,0,0,0,10,"no",0,11,"no","no","no",6881,14184,24,0,3,0
"20288",26155137.04,0.137846204,0.041116354,11926,13,1,1,0,13,"no",0,4,"no","no","no",7410,10230,173,19,116,5
"20289",11754772.16,0.188712765,0.090799103,10175,14,0,5,0,16,"no",0,15,"no","no","no",12303,18008,3,0,17,0
"20290",35747947.91,0.548991609,0.034656082,2854,0,0,0,0,0,"no",0,0,"no","no","no",156,292,42,0,6,0
"20291",7128794.338,0.075790042,0.100455735,4792,7,1,1,0,7,"no",0,6,"no","no","yes",8321,16660,28,0,3,0
"20292",7750777.821,0.094680962,0.313924552,2508,6,0,2,0,10,"no",0,10,"no","yes","no",5635,9909,42,0,4,0
"20293",8889466.752,0.579644597,0,3617,6,0,2,0,6,"no",0,8,"no","no","no",4233,10359,4,0,1,0
"20294",52351766.54,0.070662054,0.035145267,4050,8,0,0,0,5,"no",0,3,"no","yes","no",11024,7388,68,14,21,1
